X,Y,H
5544849.1977,7421964.4782,171.1105846096
5544848.345,7421965.3617,170.9031692192
5544847.3409,7421966.0134,170.6558206096
5544846.4865,7421966.8957,170.3280846096
5544845.5054,7421967.6222,170.018189524
5544844.603,7421968.3187,169.6769692192
5544843.72,7421969.0847,169.6724206096
5544842.8489,7421969.8534,169.718789524
5544842.1149,7421970.6554,169.6949101336
5544841.3522,7421971.5456,169.6394923048
5544840.715,7421972.4385,169.60012552400002
5544840.0545,7421973.3851,169.5934283048
5544839.4948,7421974.4232,169.6968126096
5544838.9393,7421975.4213,169.7404818288
5544838.4137,7421976.5305,169.7186486096
5544837.9193,7421977.5689,169.869653524
5544837.4112,7421978.7135,169.925564
5544836.9627,7421979.7809,169.9593458288
5544836.549,7421980.9569,169.93121013360002
5544836.0931,7421982.0484,169.948753524
5544835.7541,7421983.2324,170.222564
5544835.2759,7421984.3663,170.55414860960002
5544834.9889,7421985.5608,170.6524692192
5544834.5592,7421986.7211,170.6273381336
5544834.2406,7421987.9005,170.49862552399998
5544833.8212,7421989.104,170.2757741336
5544833.4469,7421990.2746,170.0174409144
5544833.0693,7421991.5367,169.886564
5544832.6688,7421992.6894,169.8912178288
5544832.2762,7421993.9549,169.899753524
5544831.808,7421995.0814,169.9213972192
5544831.3845,7421996.3148,169.9165923048
5544830.8637,7421997.4496,169.91324582880003
5544830.3651,7421998.5971,169.90269721919998
5544829.7659,7421999.7187,169.90409721920003
5544829.2116,7422000.7622,169.89800491440002
5544828.5689,7422001.8657,169.8690692192
5544827.9776,7422002.8736,169.8372381336
5544827.2497,7422003.8944,169.7990049144
5544826.5865,7422004.8928,169.74634860959998
5544825.8588,7422005.804,169.716261524
5544825.1345,7422006.8106,169.73579721919998
5544824.3928,7422007.6502,169.7796741336
5544823.5973,7422008.5565,169.7732206096
5544822.8497,7422009.4097,169.7617332192
5544821.9945,7422010.1992,169.7500923048
5544821.2566,7422011.1088,169.74400000000003
5544820.4036,7422011.8586,169.736061524
5544819.6462,7422012.8112,169.67484860960002
5544818.8024,7422013.6043,169.6297846096
5544818.0038,7422014.5093,169.6061049144
5544817.1814,7422015.3741,169.59131260959998
5544816.3177,7422016.1698,169.56548182880002
5544815.5451,7422017.0101,169.5539458288
5544814.6498,7422017.699,169.52012060959999
5544813.8761,7422018.5228,169.49130000000002
5544813.0641,7422019.2463,169.4257381336
5544812.2313,7422019.9927,169.38061782879998
5544811.5027,7422020.7758,169.3319049144
5544810.7812,7422021.4645,169.3449
5544809.9997,7422022.0676,169.3743332192
5544809.1852,7422022.6532,169.30461013359997
5544808.4664,7422023.2776,169.2589381336
5544807.8465,7422023.954,169.2854206096
5544807.5211,7422024.7496,169.296764
5544807.2593,7422025.5091,169.40624582880002
5544807.1283,7422026.3774,169.4168818288
5544807.0231,7422027.2769,169.9752178288
5544807.0096,7422028.234,170.4778458288
5544807.0181,7422029.2693,170.64422830479998
5544807.0115,7422030.2861,170.53141260959998
5544806.8607,7422031.4165,170.723125524
5544806.6881,7422032.5032,170.601264
5544806.4152,7422033.6532,170.6149409144
5544806.1779,7422034.7772,171.0278769144
5544805.9609,7422035.9851,171.0061381336
5544805.783,7422037.1679,170.9887486096
5544805.6742,7422038.4305,171.48716152400002
5544805.6771,7422039.6339,172.3291875048
5544805.7892,7422040.9089,172.366456724
5544806.0312,7422042.0722,173.50881089519999
5544806.3639,7422043.2362,174.3498955048
5544806.8517,7422044.2473,174.55095139040003
5544807.3796,7422045.2629,174.6394436952
5544808.0821,7422046.0806,175.1524076952
5544808.8144,7422046.7618,175.9573846096
5544809.6679,7422047.4417,176.76120491439997
5544810.522,7422047.9189,179.90000000000003
5544811.4663,7422048.4573,181.08147169519998
5544812.3916,7422048.7758,180.8713603048
5544813.3525,7422049.0522,180.7741206096
5544814.3425,7422049.1949,180.328404
5544815.2406,7422049.1878,179.4078116952
5544816.2104,7422049.217,178.31073600000002
