nr,tryb,czas,Y,X,H
Area1299,Nawigacyjny,05/28/2015 10:38:19,7421983.5514,5545163.5025,238.5419
Area1300,Nawigacyjny,05/28/2015 10:38:20,7421984.1036,5545164.4308,238.5400
Area1301,Nawigacyjny,05/28/2015 10:38:21,7421984.7707,5545165.2283,238.5452
Area1302,Nawigacyjny,05/28/2015 10:38:22,7421985.2794,5545166.2905,238.5450
Area1303,Nawigacyjny,05/28/2015 10:38:23,7421985.9694,5545167.1936,238.5567
Area1304,Nawigacyjny,05/28/2015 10:38:24,7421986.6262,5545168.2167,238.5386
Area1305,Nawigacyjny,05/28/2015 10:38:25,7421987.3835,5545169.1230,238.5470
Area1306,Nawigacyjny,05/28/2015 10:38:26,7421988.0894,5545170.0232,238.5392
Area1307,Nawigacyjny,05/28/2015 10:38:27,7421988.9125,5545170.9031,238.5450
Area1308,Nawigacyjny,05/28/2015 10:38:28,7421989.7216,5545171.7069,238.5404
Area1309,Nawigacyjny,05/28/2015 10:38:29,7421990.5827,5545172.3831,238.5393
Area1310,Nawigacyjny,05/28/2015 10:38:30,7421991.5248,5545173.1792,238.5243
Area1311,Nawigacyjny,05/28/2015 10:38:31,7421992.4842,5545173.7685,238.5364
Area1312,Nawigacyjny,05/28/2015 10:38:32,7421993.4974,5545174.2732,238.5238
Area1313,Nawigacyjny,05/28/2015 10:38:33,7421994.5415,5545174.6925,238.5299
Area1314,Nawigacyjny,05/28/2015 10:38:34,7421995.5319,5545174.9604,238.5232
Area1315,Nawigacyjny,05/28/2015 10:38:35,7421996.6069,5545175.2104,238.5236
Area1316,Nawigacyjny,05/28/2015 10:38:36,7421997.5634,5545175.2283,238.5238
Area1317,Nawigacyjny,05/28/2015 10:38:37,7421998.4238,5545175.1128,238.5195
Area1318,Nawigacyjny,05/28/2015 10:38:38,7421999.0921,5545174.7148,238.5189
Area1319,Nawigacyjny,05/28/2015 10:38:39,7421999.7833,5545174.3390,238.5200
Area1320,Nawigacyjny,05/28/2015 10:38:40,7422000.5788,5545173.8709,238.5248
Area1321,Nawigacyjny,05/28/2015 10:38:41,7422001.3276,5545173.4241,238.5316
Area1322,Nawigacyjny,05/28/2015 10:38:42,7422002.2224,5545172.9348,238.5213
Area1323,Nawigacyjny,05/28/2015 10:38:43,7422003.0850,5545172.4636,238.5283
Area1324,Nawigacyjny,05/28/2015 10:38:44,7422004.0522,5545172.0158,238.5119
Area1325,Nawigacyjny,05/28/2015 10:38:45,7422005.0247,5545171.6549,238.5253
Area1326,Nawigacyjny,05/28/2015 10:38:46,7422006.0199,5545171.2664,238.5268
Area1327,Nawigacyjny,05/28/2015 10:38:47,7422007.0445,5545171.0806,238.5193
Area1328,Nawigacyjny,05/28/2015 10:38:48,7422008.0840,5545170.8527,238.5295
Area1329,Nawigacyjny,05/28/2015 10:38:49,7422009.1603,5545170.9501,238.5217
Area1330,Nawigacyjny,05/28/2015 10:38:50,7422010.2495,5545170.8863,238.5168
Area1331,Nawigacyjny,05/28/2015 10:38:51,7422011.3359,5545171.0652,238.5057
Area1332,Nawigacyjny,05/28/2015 10:38:52,7422012.4103,5545171.1605,238.5077
Area1333,Nawigacyjny,05/28/2015 10:38:53,7422013.5175,5545171.4237,238.4974
Area1334,Nawigacyjny,05/28/2015 10:38:54,7422014.6141,5545171.6136,238.5176
Area1335,Nawigacyjny,05/28/2015 10:38:55,7422015.7265,5545171.7294,238.4949
Area1336,Nawigacyjny,05/28/2015 10:38:56,7422016.8477,5545171.9971,238.4888
Area1337,Nawigacyjny,05/28/2015 10:38:57,7422017.9613,5545172.0485,238.4850
Area1338,Nawigacyjny,05/28/2015 10:38:58,7422019.0723,5545172.2377,238.4839
Area1339,Nawigacyjny,05/28/2015 10:38:59,7422020.1963,5545172.3123,238.4930
Area1340,Nawigacyjny,05/28/2015 10:39:00,7422021.3016,5545172.3928,238.4831
Area1341,Nawigacyjny,05/28/2015 10:39:01,7422022.4753,5545172.5892,238.4889
Area1342,Nawigacyjny,05/28/2015 10:39:02,7422023.5886,5545172.5834,238.4859
Area1343,Nawigacyjny,05/28/2015 10:39:03,7422024.7448,5545172.7317,238.4919
Area1344,Nawigacyjny,05/28/2015 10:39:04,7422025.9125,5545172.6955,238.4841
Area1345,Nawigacyjny,05/28/2015 10:39:05,7422027.0495,5545172.6753,238.4839
Area1346,Nawigacyjny,05/28/2015 10:39:06,7422028.2447,5545172.6414,238.4822
Area1347,Nawigacyjny,05/28/2015 10:39:07,7422029.3350,5545172.5112,238.4811
Area1348,Nawigacyjny,05/28/2015 10:39:08,7422030.5038,5545172.3923,238.4851
Area1349,Nawigacyjny,05/28/2015 10:39:09,7422031.6181,5545172.2002,238.4913
Area1350,Nawigacyjny,05/28/2015 10:39:10,7422032.7377,5545171.9449,238.4700
Area1351,Nawigacyjny,05/28/2015 10:39:11,7422033.8704,5545171.7079,238.4786
Area1352,Nawigacyjny,05/28/2015 10:39:12,7422034.9350,5545171.3900,238.4941
Area1353,Nawigacyjny,05/28/2015 10:39:13,7422036.0548,5545171.1010,238.4873
Area1354,Nawigacyjny,05/28/2015 10:39:14,7422037.1010,5545170.7470,238.5016
Area1355,Nawigacyjny,05/28/2015 10:39:15,7422038.1938,5545170.3904,238.4817
Area1356,Nawigacyjny,05/28/2015 10:39:16,7422039.2476,5545170.0589,238.4967
Area1357,Nawigacyjny,05/28/2015 10:39:17,7422040.2849,5545169.6483,238.5204
Area1358,Nawigacyjny,05/28/2015 10:39:18,7422041.3518,5545169.3356,238.5334
Area1359,Nawigacyjny,05/28/2015 10:39:19,7422042.0864,5545168.9690,239.3764
Area1360,Nawigacyjny,05/28/2015 10:39:20,7422043.1606,5545168.6631,239.3925
Area1361,Nawigacyjny,05/28/2015 10:39:21,7422044.1927,5545168.3384,239.3827
Area1362,Nawigacyjny,05/28/2015 10:39:22,7422045.1734,5545168.0285,239.3629
Area1363,Nawigacyjny,05/28/2015 10:39:23,7422046.1631,5545167.9647,239.3625
Area1364,Nawigacyjny,05/28/2015 10:39:24,7422047.1452,5545167.9957,239.3640
Area1365,Nawigacyjny,05/28/2015 10:39:25,7422048.0965,5545168.0132,239.3672
Area1366,Nawigacyjny,05/28/2015 10:39:26,7422049.1399,5545168.1318,239.3650
Area1367,Nawigacyjny,05/28/2015 10:39:27,7422050.1448,5545168.1443,239.3631
Area1368,Nawigacyjny,05/28/2015 10:39:28,7422051.3035,5545168.2618,239.3484
Area1369,Nawigacyjny,05/28/2015 10:39:29,7422052.4361,5545168.2065,239.3615
Area1370,Nawigacyjny,05/28/2015 10:39:30,7422053.6594,5545168.1452,239.3576
Area1371,Nawigacyjny,05/28/2015 10:39:31,7422054.8938,5545167.8723,239.3508
Area1372,Nawigacyjny,05/28/2015 10:39:32,7422056.0020,5545167.4646,239.3484
Area1373,Nawigacyjny,05/28/2015 10:39:33,7422057.0987,5545166.7907,239.3307
Area1374,Nawigacyjny,05/28/2015 10:39:34,7422057.9858,5545166.0129,239.3338
Area1375,Nawigacyjny,05/28/2015 10:39:35,7422058.5830,5545165.1709,239.3330
Area1376,Nawigacyjny,05/28/2015 10:39:36,7422059.0593,5545164.3076,239.3335
Area1377,Nawigacyjny,05/28/2015 10:39:37,7422059.2271,5545163.5285,239.3396
Area1378,Nawigacyjny,05/28/2015 10:39:38,7422059.3598,5545162.6935,239.3125
Area1379,Nawigacyjny,05/28/2015 10:39:39,7422059.2651,5545161.9290,239.3353
Area1380,Nawigacyjny,05/28/2015 10:39:40,7422059.1613,5545161.0942,239.3350
Area1381,Nawigacyjny,05/28/2015 10:39:41,7422058.8840,5545160.3131,239.3364
Area1382,Nawigacyjny,05/28/2015 10:39:42,7422058.5884,5545159.4715,239.3308
Area1383,Nawigacyjny,05/28/2015 10:39:43,7422058.2121,5545158.6787,239.3164
Area1384,Nawigacyjny,05/28/2015 10:39:44,7422057.8473,5545157.8102,239.3115
Area1385,Nawigacyjny,05/28/2015 10:39:45,7422057.4589,5545156.9356,239.3399
Area1386,Nawigacyjny,05/28/2015 10:39:46,7422057.0764,5545156.0759,239.3405
Area1387,Nawigacyjny,05/28/2015 10:39:47,7422056.6867,5545155.1218,239.3137
Area1388,Nawigacyjny,05/28/2015 10:39:48,7422056.2671,5545154.2219,239.3155
Area1389,Nawigacyjny,05/28/2015 10:39:49,7422055.8580,5545153.2319,239.3235
Area1390,Nawigacyjny,05/28/2015 10:39:50,7422055.4183,5545152.2734,239.3461
Area1391,Nawigacyjny,05/28/2015 10:39:51,7422055.0239,5545151.2449,239.3440
Area1392,Nawigacyjny,05/28/2015 10:39:52,7422054.6878,5545150.2072,239.3423
Area1393,Nawigacyjny,05/28/2015 10:39:53,7422054.3333,5545149.1920,239.3370
Area1394,Nawigacyjny,05/28/2015 10:39:54,7422054.1220,5545148.1497,239.3344
Area1395,Nawigacyjny,05/28/2015 10:39:55,7422053.8929,5545147.1313,239.3530
Area1396,Nawigacyjny,05/28/2015 10:39:56,7422053.8044,5545146.1228,239.3385
Area1397,Nawigacyjny,05/28/2015 10:39:57,7422053.7027,5545145.0912,239.3490
Area1398,Nawigacyjny,05/28/2015 10:39:58,7422053.6852,5545144.1111,239.3365
Area1399,Nawigacyjny,05/28/2015 10:39:59,7422053.8180,5545143.1304,239.3436
Area1400,Nawigacyjny,05/28/2015 10:40:00,7422053.9414,5545142.2155,239.3410
Area1401,Nawigacyjny,05/28/2015 10:40:01,7422054.1057,5545141.3004,239.3390
Area1402,Nawigacyjny,05/28/2015 10:40:02,7422054.3055,5545140.4734,239.3482
Area1403,Nawigacyjny,05/28/2015 10:40:03,7422054.6035,5545139.8211,239.3326
Area1404,Nawigacyjny,05/28/2015 10:40:04,7422055.0942,5545139.1696,239.3155
Area1405,Nawigacyjny,05/28/2015 10:40:05,7422055.5656,5545138.4958,239.3349
Area1406,Nawigacyjny,05/28/2015 10:40:06,7422056.1759,5545137.6863,239.3204
Area1407,Nawigacyjny,05/28/2015 10:40:07,7422056.5782,5545136.7739,239.3283
Area1408,Nawigacyjny,05/28/2015 10:40:08,7422056.7427,5545135.8865,239.3124
Area1409,Nawigacyjny,05/28/2015 10:40:09,7422056.6824,5545135.0837,239.3247
Area1410,Nawigacyjny,05/28/2015 10:40:10,7422056.5281,5545134.3175,239.3302
Area1411,Nawigacyjny,05/28/2015 10:40:11,7422056.2261,5545133.6375,239.3266
Area1412,Nawigacyjny,05/28/2015 10:40:12,7422055.9043,5545133.0125,239.3094
Area1413,Nawigacyjny,05/28/2015 10:40:13,7422055.4574,5545132.4192,239.3003
Area1414,Nawigacyjny,05/28/2015 10:40:14,7422054.9936,5545131.9312,239.2886
Area1415,Nawigacyjny,05/28/2015 10:40:15,7422054.4769,5545131.4758,239.2918
Area1416,Nawigacyjny,05/28/2015 10:40:16,7422053.9309,5545131.1346,239.2813
Area1417,Nawigacyjny,05/28/2015 10:40:17,7422053.3854,5545130.8450,239.2867
Area1418,Nawigacyjny,05/28/2015 10:40:18,7422052.8066,5545130.6994,239.2701
Area1419,Nawigacyjny,05/28/2015 10:40:19,7422052.2741,5545130.5730,239.2793
Area1420,Nawigacyjny,05/28/2015 10:40:20,7422051.7447,5545130.5766,239.2765
Area1421,Nawigacyjny,05/28/2015 10:40:21,7422051.2741,5545130.6689,239.2844
Area1422,Nawigacyjny,05/28/2015 10:40:22,7422050.8296,5545130.7550,239.2788
Area1423,Nawigacyjny,05/28/2015 10:40:23,7422050.3744,5545130.8413,239.2710
Area1424,Nawigacyjny,05/28/2015 10:40:24,7422049.9261,5545130.9168,239.2630
Area1425,Nawigacyjny,05/28/2015 10:40:25,7422049.5114,5545130.9494,239.2903
Area1426,Nawigacyjny,05/28/2015 10:40:26,7422049.1664,5545130.8892,239.2764
Area1427,Nawigacyjny,05/28/2015 10:40:27,7422048.8391,5545130.8344,239.2560
Area1428,Nawigacyjny,05/28/2015 10:40:28,7422048.5334,5545130.8413,239.2604
Area1429,Nawigacyjny,05/28/2015 10:40:29,7422048.2234,5545130.8693,239.2438
Area1430,Nawigacyjny,05/28/2015 10:40:30,7422047.9541,5545130.8065,239.2643
Area1431,Nawigacyjny,05/28/2015 10:40:31,7422047.7050,5545130.6879,239.2499
Area1432,Nawigacyjny,05/28/2015 10:40:32,7422047.5018,5545130.5897,239.2356
Area1433,Nawigacyjny,05/28/2015 10:40:33,7422047.2886,5545130.5546,239.2458
Area1434,Nawigacyjny,05/28/2015 10:40:34,7422047.0622,5545130.5288,239.2244
Area1435,Nawigacyjny,05/28/2015 10:40:35,7422046.7167,5545130.5402,239.2628
Area1436,Nawigacyjny,05/28/2015 10:40:36,7422046.4786,5545130.5410,239.2561
Area1437,Nawigacyjny,05/28/2015 10:40:37,7422046.4391,5545130.5255,239.2648
Area1438,Nawigacyjny,05/28/2015 10:40:38,7422046.4535,5545130.5298,239.2588
Area1439,Nawigacyjny,05/28/2015 10:40:39,7422046.4728,5545130.5350,239.2549
Area1440,Nawigacyjny,05/28/2015 10:40:40,7422046.5045,5545130.5370,239.2673
Area1441,Nawigacyjny,05/28/2015 10:40:41,7422046.4255,5545130.5801,239.2714
Area1442,Nawigacyjny,05/28/2015 10:40:42,7422046.4295,5545130.5723,239.2648
Area1443,Nawigacyjny,05/28/2015 10:40:43,7422046.4368,5545130.5826,239.2650
Area1444,Nawigacyjny,05/28/2015 10:40:44,7422046.4355,5545130.6051,239.2537
Area1445,Nawigacyjny,05/28/2015 10:40:45,7422046.4422,5545130.5962,239.2782
Area1446,Nawigacyjny,05/28/2015 10:40:46,7422046.4256,5545130.5953,239.2845
Area1447,Nawigacyjny,05/28/2015 10:40:47,7422046.4360,5545130.6159,239.2805
Area1448,Nawigacyjny,05/28/2015 10:40:48,7422046.4478,5545130.6200,239.2747
Area1449,Nawigacyjny,05/28/2015 10:40:49,7422046.4470,5545130.6017,239.2803
Area1450,Nawigacyjny,05/28/2015 10:40:50,7422046.4345,5545130.5719,239.3041
Area1451,Nawigacyjny,05/28/2015 10:40:51,7422046.4294,5545130.5514,239.2962
Area1452,Nawigacyjny,05/28/2015 10:40:52,7422046.4581,5545130.5551,239.2891
Area1453,Nawigacyjny,05/28/2015 10:40:53,7422046.6178,5545130.5131,239.2894
Area1454,Nawigacyjny,05/28/2015 10:40:54,7422047.0659,5545130.4284,239.2823
Area1455,Nawigacyjny,05/28/2015 10:40:55,7422047.6950,5545130.4154,239.2987
Area1456,Nawigacyjny,05/28/2015 10:40:56,7422048.2314,5545130.5104,239.2974
Area1457,Nawigacyjny,05/28/2015 10:40:57,7422048.6340,5545130.6694,239.3086
Area1458,Nawigacyjny,05/28/2015 10:40:58,7422049.0995,5545130.8783,239.2928
Area1459,Nawigacyjny,05/28/2015 10:40:59,7422049.4446,5545131.1258,239.2981
Area1460,Nawigacyjny,05/28/2015 10:41:00,7422049.8605,5545131.4617,239.3183
Area1461,Nawigacyjny,05/28/2015 10:41:01,7422050.0744,5545131.7077,239.3206
Area1462,Nawigacyjny,05/28/2015 10:41:02,7422050.3655,5545131.9485,239.3255
Area1463,Nawigacyjny,05/28/2015 10:41:03,7422050.6674,5545132.2244,239.3196
Area1464,Nawigacyjny,05/28/2015 10:41:04,7422050.9535,5545132.5590,239.3166
Area1465,Nawigacyjny,05/28/2015 10:41:05,7422051.2423,5545132.9917,239.3286
Area1466,Nawigacyjny,05/28/2015 10:41:06,7422051.4359,5545133.4221,239.3443
Area1467,Nawigacyjny,05/28/2015 10:41:07,7422051.5243,5545133.6359,239.3447
Area1468,Nawigacyjny,05/28/2015 10:41:08,7422051.5727,5545133.7231,239.3628
Area1469,Nawigacyjny,05/28/2015 10:41:09,7422051.6242,5545133.5832,239.3531
Area1470,Nawigacyjny,05/28/2015 10:41:10,7422051.6671,5545133.4037,239.3855
Area1471,Nawigacyjny,05/28/2015 10:41:11,7422051.6623,5545133.1158,239.3627
Area1472,Nawigacyjny,05/28/2015 10:41:12,7422051.6191,5545132.7923,239.3837
Area1473,Nawigacyjny,05/28/2015 10:41:13,7422051.5374,5545132.5072,239.3948
Area1474,Nawigacyjny,05/28/2015 10:41:14,7422051.4065,5545132.2216,239.3836
Area1475,Nawigacyjny,05/28/2015 10:41:15,7422051.1322,5545132.1707,239.4094
Area1476,Nawigacyjny,05/28/2015 10:41:16,7422050.7585,5545132.3142,239.4136
Area1477,Nawigacyjny,05/28/2015 10:41:17,7422050.3777,5545132.4865,239.4222
Area1478,Nawigacyjny,05/28/2015 10:41:18,7422050.3614,5545132.4529,239.4223
Area1479,Nawigacyjny,05/28/2015 10:41:19,7422050.4174,5545132.4691,239.4162
Area1480,Nawigacyjny,05/28/2015 10:41:20,7422050.3578,5545132.6585,239.4189
Area1481,Nawigacyjny,05/28/2015 10:41:21,7422050.1743,5545132.9132,239.4051
Area1482,Nawigacyjny,05/28/2015 10:41:22,7422049.7878,5545133.2341,239.4151
Area1483,Nawigacyjny,05/28/2015 10:41:23,7422049.3706,5545133.4368,239.4260
Area1484,Nawigacyjny,05/28/2015 10:41:24,7422049.2812,5545133.4975,239.4356
Area1485,Nawigacyjny,05/28/2015 10:41:25,7422049.2194,5545133.6480,239.4458
Area1486,Nawigacyjny,05/28/2015 10:41:26,7422048.8322,5545133.8253,239.4306
Area1487,Nawigacyjny,05/28/2015 10:41:27,7422048.4458,5545133.9061,239.4142
Area1488,Nawigacyjny,05/28/2015 10:41:28,7422048.3279,5545134.0743,239.4191
Area1489,Nawigacyjny,05/28/2015 10:41:29,7422048.3331,5545134.0712,239.4136
Area1490,Nawigacyjny,05/28/2015 10:41:30,7422048.3367,5545134.0590,239.4377
Area1491,Nawigacyjny,05/28/2015 10:41:31,7422048.3329,5545134.0509,239.4297
Area1492,Nawigacyjny,05/28/2015 10:41:32,7422048.2972,5545134.0409,239.4293
Area1493,Nawigacyjny,05/28/2015 10:41:33,7422048.3380,5545134.0688,239.3925
Area1494,Nawigacyjny,05/28/2015 10:41:34,7422048.2807,5545134.0246,239.4061
Area1495,Nawigacyjny,05/28/2015 10:41:35,7422048.2818,5545134.0438,239.4143
Area1496,Nawigacyjny,05/28/2015 10:41:36,7422048.2774,5545134.0173,239.3982
Area1497,Nawigacyjny,05/28/2015 10:41:37,7422048.2710,5545134.0241,239.4041
Area1498,Nawigacyjny,05/28/2015 10:41:38,7422048.2801,5545134.0569,239.4154
Area1499,Nawigacyjny,05/28/2015 10:41:39,7422048.3495,5545134.0730,239.4005
Area1500,Nawigacyjny,05/28/2015 10:41:40,7422048.3270,5545134.0761,239.4252
Area1501,Nawigacyjny,05/28/2015 10:41:41,7422048.3163,5545134.0938,239.4221
Area1502,Nawigacyjny,05/28/2015 10:41:42,7422048.2947,5545134.1266,239.4272
Area1503,Nawigacyjny,05/28/2015 10:41:43,7422048.2796,5545134.0779,239.4382
Area1504,Nawigacyjny,05/28/2015 10:41:44,7422048.2549,5545134.0955,239.4216
Area1505,Nawigacyjny,05/28/2015 10:41:45,7422048.3376,5545134.0536,239.4426
Area1506,Nawigacyjny,05/28/2015 10:41:46,7422048.2869,5545134.1199,239.4526
Area1507,Nawigacyjny,05/28/2015 10:41:47,7422048.2973,5545134.1417,239.4517
Area1508,Nawigacyjny,05/28/2015 10:41:48,7422048.3370,5545134.1162,239.4318
Area1509,Nawigacyjny,05/28/2015 10:41:49,7422048.3535,5545134.0818,239.4314
Area1510,Nawigacyjny,05/28/2015 10:41:50,7422048.3807,5545134.0578,239.4518
Area1511,Nawigacyjny,05/28/2015 10:41:51,7422048.3997,5545134.0307,239.4565
Area1512,Nawigacyjny,05/28/2015 10:41:52,7422048.3935,5545134.0095,239.4510
Area1513,Nawigacyjny,05/28/2015 10:41:53,7422048.3752,5545134.0178,239.4621
Area1514,Nawigacyjny,05/28/2015 10:41:54,7422048.3609,5545134.0323,239.4697
Area1515,Nawigacyjny,05/28/2015 10:41:55,7422048.3504,5545134.0524,239.4791
Area1516,Nawigacyjny,05/28/2015 10:41:56,7422048.3369,5545134.0711,239.4703
Area1517,Nawigacyjny,05/28/2015 10:41:57,7422048.3282,5545134.0816,239.4633
Area1518,Nawigacyjny,05/28/2015 10:41:58,7422048.3161,5545134.0895,239.4741
Area1519,Nawigacyjny,05/28/2015 10:41:59,7422048.3039,5545134.0969,239.4806
Area1520,Nawigacyjny,05/28/2015 10:42:00,7422048.3044,5545134.0983,239.5032
Area1521,Nawigacyjny,05/28/2015 10:42:01,7422048.3055,5545134.0925,239.4991
Area1522,Nawigacyjny,05/28/2015 10:42:02,7422048.3053,5545134.0957,239.5034
Area1523,Nawigacyjny,05/28/2015 10:42:03,7422048.3084,5545134.0929,239.5044
Area1524,Nawigacyjny,05/28/2015 10:42:04,7422048.3188,5545134.0896,239.5083
Area1525,Nawigacyjny,05/28/2015 10:42:05,7422048.3331,5545134.0872,239.5315
Area1526,Nawigacyjny,05/28/2015 10:42:06,7422048.2856,5545134.1034,239.5375
Area1527,Nawigacyjny,05/28/2015 10:42:07,7422048.2829,5545134.1016,239.5443
Area1528,Nawigacyjny,05/28/2015 10:42:08,7422048.2818,5545134.1065,239.5380
Area1529,Nawigacyjny,05/28/2015 10:42:09,7422048.2761,5545134.1107,239.5378
Area1530,Nawigacyjny,05/28/2015 10:42:10,7422048.2762,5545134.1158,239.5603
Area1531,Nawigacyjny,05/28/2015 10:42:11,7422048.2784,5545134.1135,239.5564
Area1532,Nawigacyjny,05/28/2015 10:42:12,7422048.2738,5545134.1060,239.5565
Area1533,Nawigacyjny,05/28/2015 10:42:13,7422048.2706,5545134.1151,239.5615
Area1534,Nawigacyjny,05/28/2015 10:42:14,7422048.2739,5545134.1012,239.5592
Area1535,Nawigacyjny,05/28/2015 10:42:15,7422048.2794,5545134.1057,239.5743
Area1536,Nawigacyjny,05/28/2015 10:42:16,7422048.2795,5545134.1032,239.5721
Area1537,Nawigacyjny,05/28/2015 10:42:17,7422048.2796,5545134.0992,239.5679
Area1538,Nawigacyjny,05/28/2015 10:42:18,7422048.2241,5545134.0998,239.5978
Area1539,Nawigacyjny,05/28/2015 10:42:19,7422048.2305,5545134.1108,239.5822
Area1540,Nawigacyjny,05/28/2015 10:42:20,7422048.2353,5545134.1027,239.6020
Area1541,Nawigacyjny,05/28/2015 10:42:21,7422048.2270,5545134.0978,239.5928
Area1542,Nawigacyjny,05/28/2015 10:42:22,7422048.2257,5545134.0955,239.5885
Area1543,Nawigacyjny,05/28/2015 10:42:23,7422048.2204,5545134.0944,239.5931
Area1544,Nawigacyjny,05/28/2015 10:42:24,7422048.2218,5545134.0922,239.5874
Area1545,Nawigacyjny,05/28/2015 10:42:25,7422048.2254,5545134.0959,239.6046
Area1546,Nawigacyjny,05/28/2015 10:42:26,7422048.2237,5545134.0880,239.6033
Area1547,Nawigacyjny,05/28/2015 10:42:27,7422048.2251,5545134.0872,239.6019
Area1548,Nawigacyjny,05/28/2015 10:42:28,7422048.2214,5545134.0789,239.5942
Area1549,Nawigacyjny,05/28/2015 10:42:29,7422048.2156,5545134.0742,239.5890
Area1550,Nawigacyjny,05/28/2015 10:42:30,7422048.2225,5545134.0816,239.6123
Area1551,Nawigacyjny,05/28/2015 10:42:31,7422048.2235,5545134.0786,239.6153
Area1552,Nawigacyjny,05/28/2015 10:42:32,7422048.2265,5545134.0756,239.6092
Area1553,Nawigacyjny,05/28/2015 10:42:33,7422048.2271,5545134.0735,239.6133
Area1554,Nawigacyjny,05/28/2015 10:42:34,7422048.2265,5545134.0646,239.6140
Area1555,Nawigacyjny,05/28/2015 10:42:35,7422048.2274,5545134.0734,239.6358
Area1556,Nawigacyjny,05/28/2015 10:42:36,7422048.2286,5545134.0688,239.6360
Area1557,Nawigacyjny,05/28/2015 10:42:37,7422048.2274,5545134.0627,239.6318
Area1558,Nawigacyjny,05/28/2015 10:42:38,7422048.2259,5545134.0618,239.6285
Area1559,Nawigacyjny,05/28/2015 10:42:39,7422048.2248,5545134.0547,239.6256
Area1560,Nawigacyjny,05/28/2015 10:42:40,7422048.2279,5545134.0610,239.6559
Area1561,Nawigacyjny,05/28/2015 10:42:41,7422048.2200,5545134.0566,239.6480
Area1562,Nawigacyjny,05/28/2015 10:42:42,7422048.2149,5545134.0501,239.6506
Area1563,Nawigacyjny,05/28/2015 10:42:43,7422048.2164,5545134.0426,239.6437
Area1564,Nawigacyjny,05/28/2015 10:42:44,7422048.2089,5545134.0372,239.6428
Area1565,Nawigacyjny,05/28/2015 10:42:45,7422048.2158,5545134.0373,239.6609
Area1566,Nawigacyjny,05/28/2015 10:42:46,7422048.2117,5545134.0403,239.6636
Area1567,Nawigacyjny,05/28/2015 10:42:47,7422048.2102,5545134.0379,239.6635
Area1568,Nawigacyjny,05/28/2015 10:42:48,7422048.2049,5545134.0311,239.6600
Area1569,Nawigacyjny,05/28/2015 10:42:49,7422048.2027,5545134.0249,239.6586
Area1570,Nawigacyjny,05/28/2015 10:42:50,7422048.2022,5545134.0248,239.6680
Area1571,Nawigacyjny,05/28/2015 10:42:51,7422048.1989,5545134.0199,239.6627
Area1572,Nawigacyjny,05/28/2015 10:42:52,7422048.1961,5545134.0136,239.6593
Area1573,Nawigacyjny,05/28/2015 10:42:53,7422048.1919,5545134.0048,239.6513
Area1574,Nawigacyjny,05/28/2015 10:42:54,7422048.1887,5545133.9953,239.6383
Area1575,Nawigacyjny,05/28/2015 10:42:55,7422048.1881,5545133.9995,239.6594
Area1576,Nawigacyjny,05/28/2015 10:42:56,7422048.1840,5545133.9945,239.6520
Area1577,Nawigacyjny,05/28/2015 10:42:57,7422048.1845,5545133.9915,239.6493
Area1578,Nawigacyjny,05/28/2015 10:42:58,7422048.1823,5545133.9860,239.6452
Area1579,Nawigacyjny,05/28/2015 10:42:59,7422048.1767,5545133.9824,239.6398
Area1580,Nawigacyjny,05/28/2015 10:43:00,7422048.1790,5545133.9834,239.6470
Area1581,Nawigacyjny,05/28/2015 10:43:01,7422048.1751,5545133.9765,239.6385
Area1582,Nawigacyjny,05/28/2015 10:43:02,7422048.1715,5545133.9726,239.6298
Area1583,Nawigacyjny,05/28/2015 10:43:03,7422048.1669,5545133.9658,239.6256
Area1584,Nawigacyjny,05/28/2015 10:43:04,7422048.1644,5545133.9602,239.6153
Area1585,Nawigacyjny,05/28/2015 10:43:05,7422048.1640,5545133.9614,239.6359
Area1586,Nawigacyjny,05/28/2015 10:43:06,7422048.1625,5545133.9576,239.6305
Area1587,Nawigacyjny,05/28/2015 10:43:07,7422048.1573,5545133.9477,239.6236
Area1588,Nawigacyjny,05/28/2015 10:43:08,7422048.1565,5545133.9464,239.6147
Area1589,Nawigacyjny,05/28/2015 10:43:09,7422048.1524,5545133.9375,239.6124
Area1590,Nawigacyjny,05/28/2015 10:43:10,7422048.1568,5545133.9454,239.6283
Area1591,Nawigacyjny,05/28/2015 10:43:11,7422048.1545,5545133.9403,239.6270
Area1592,Nawigacyjny,05/28/2015 10:43:12,7422048.1571,5545133.9344,239.6213
Area1593,Nawigacyjny,05/28/2015 10:43:13,7422048.1548,5545133.9294,239.6227
Area1594,Nawigacyjny,05/28/2015 10:43:14,7422048.1577,5545133.9287,239.6145
Area1595,Nawigacyjny,05/28/2015 10:43:15,7422048.1559,5545133.9312,239.6350
Area1596,Nawigacyjny,05/28/2015 10:43:16,7422048.1550,5545133.9364,239.6297
Area1597,Nawigacyjny,05/28/2015 10:43:17,7422048.1547,5545133.9297,239.6228
Area1598,Nawigacyjny,05/28/2015 10:43:18,7422048.1522,5545133.9271,239.6111
Area1599,Nawigacyjny,05/28/2015 10:43:19,7422048.1539,5545133.9217,239.6133
Area1600,Nawigacyjny,05/28/2015 10:43:20,7422048.1579,5545133.9300,239.6215
Area1601,Nawigacyjny,05/28/2015 10:43:21,7422048.1550,5545133.9243,239.6267
